name,price,description,images,original_images,website,product_id,language,url,crawl_date
RadKick™ 7-Speed Electric Lightweight Bike,1399.0,,"['https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_White_Right_Side.png?v=1721339689&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Right_Angle_b83e3f51-1a66-4f9b-ad8e-3851033a3326.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_1_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_2_refined_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_3_border_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_4_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Lifestyle_1_border_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Lifestyle_2_border_transparent_1e9e158a-267e-4b91-b299-ce7d38e7d8a4.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_a7735387-ccb7-40d8-937b-9d0d2728939a.png?v=1744005671&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_1.png?v=1744005950&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_2.png?v=1744005982&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_3.png?v=1744006016&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_4.png?v=1744006050&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_White_Right_Side.png?v=1721339689&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Right_Angle_b83e3f51-1a66-4f9b-ad8e-3851033a3326.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_1_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_2_refined_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_3_border_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_4_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Lifestyle_1_border_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Lifestyle_2_border_transparent_1e9e158a-267e-4b91-b299-ce7d38e7d8a4.png?v=1745767619&width=150']","['https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_White_Right_Side.png?v=1721339689&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Right_Angle_b83e3f51-1a66-4f9b-ad8e-3851033a3326.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_1_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_2_refined_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_3_border_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_4_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Lifestyle_1_border_transparent.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Lifestyle_2_border_transparent_1e9e158a-267e-4b91-b299-ce7d38e7d8a4.png?v=1745767619&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_a7735387-ccb7-40d8-937b-9d0d2728939a.png?v=1744005671&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_1.png?v=1744005950&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_2.png?v=1744005982&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_3.png?v=1744006016&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_4.png?v=1744006050&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_White_Right_Side.png?v=1721339689&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Right_Angle_b83e3f51-1a66-4f9b-ad8e-3851033a3326.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_1_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_2_refined_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_3_border_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_4_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Lifestyle_1_border_transparent.png?v=1745767619&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Lifestyle_2_border_transparent_1e9e158a-267e-4b91-b299-ce7d38e7d8a4.png?v=1745767619&width=150']",Rad Power Bikes (US),radkick-7-speed-electric-lightweight-bike,en-US,https://www.radpowerbikes.com/products/radkick-7-speed-electric-lightweight-bike,2025-05-23T02:19:34.084917
RadKick™ Belt Drive Electric Lightweight Bike,1599.0,,"['https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Right_Side.png?v=1721682104&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Right_Angle_d2a49709-f6eb-4234-b8da-ae0c45ee6cdd.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_2_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_2_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_4_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_3_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_5_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Lifestyle_1_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Lifestyle_2_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_a7735387-ccb7-40d8-937b-9d0d2728939a.png?v=1744005671&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_1.png?v=1744005950&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_2.png?v=1744005982&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_3.png?v=1744006016&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_4.png?v=1744006050&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Right_Side.png?v=1721682104&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Right_Angle_d2a49709-f6eb-4234-b8da-ae0c45ee6cdd.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_2_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_2_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_4_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_3_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_5_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Lifestyle_1_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Lifestyle_2_border_transparent.png?v=1745767590&width=150']","['https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Right_Side.png?v=1721682104&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Right_Angle_d2a49709-f6eb-4234-b8da-ae0c45ee6cdd.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_2_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_2_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_4_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_3_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_5_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Lifestyle_1_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Lifestyle_2_border_transparent.png?v=1745767590&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_a7735387-ccb7-40d8-937b-9d0d2728939a.png?v=1744005671&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_1.png?v=1744005950&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_2.png?v=1744005982&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_3.png?v=1744006016&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_4.png?v=1744006050&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Right_Side.png?v=1721682104&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Right_Angle_d2a49709-f6eb-4234-b8da-ae0c45ee6cdd.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_7_Speed_Arctic_Blue_Glamshot_2_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_2_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_4_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_3_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Glamshot_5_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Lifestyle_1_border_transparent.png?v=1745767590&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Kick_Belt_Drive_Midnight_Blue_Lifestyle_2_border_transparent.png?v=1745767590&width=150']",Rad Power Bikes (US),radkick-belt-drive-electric-lightweight-bike,en-US,https://www.radpowerbikes.com/products/radkick-belt-drive-electric-lightweight-bike,2025-05-23T02:19:35.774321
RadCity™ 5 Plus Electric Commuter Bike,1699.0,,"['https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Burgundy_Red_Right_Side.png?v=1732295113&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Burgundy_Red_Right_Angle_9d2919f6-4a01-4cbc-9a98-df703f7f6b42.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_7.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_11_e1719636-debe-4e91-9941-abd9359910f9.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_21_1f98896f-bd5d-41c0-9b6f-c62c0d1b2d4b.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_10_3b33a795-bad6-4e3c-8e6b-60b23f74ace0.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_15_05bf7785-e47a-42f8-afb6-8b1c50716a05.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_17_19612dbb-e8fc-44d4-b0ce-e99ce4af1e9c.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_Lifestyle_friends1_003340df-2089-40f3-8d40-6bdb8b8577a7.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_Lifestyle_friends2_f1ca0622-1c74-4755-b5a3-8ef1ac6c3f71.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_a7735387-ccb7-40d8-937b-9d0d2728939a.png?v=1744005671&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_1.png?v=1744005950&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_2.png?v=1744005982&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_3.png?v=1744006016&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_4.png?v=1744006050&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Burgundy_Red_Right_Side.png?v=1732295113&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Burgundy_Red_Right_Angle_9d2919f6-4a01-4cbc-9a98-df703f7f6b42.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_7.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_11_e1719636-debe-4e91-9941-abd9359910f9.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_21_1f98896f-bd5d-41c0-9b6f-c62c0d1b2d4b.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_10_3b33a795-bad6-4e3c-8e6b-60b23f74ace0.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_15_05bf7785-e47a-42f8-afb6-8b1c50716a05.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_17_19612dbb-e8fc-44d4-b0ce-e99ce4af1e9c.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_Lifestyle_friends1_003340df-2089-40f3-8d40-6bdb8b8577a7.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_Lifestyle_friends2_f1ca0622-1c74-4755-b5a3-8ef1ac6c3f71.png?v=1745767764&width=150']","['https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Burgundy_Red_Right_Side.png?v=1732295113&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Burgundy_Red_Right_Angle_9d2919f6-4a01-4cbc-9a98-df703f7f6b42.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_7.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_11_e1719636-debe-4e91-9941-abd9359910f9.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_21_1f98896f-bd5d-41c0-9b6f-c62c0d1b2d4b.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_10_3b33a795-bad6-4e3c-8e6b-60b23f74ace0.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_15_05bf7785-e47a-42f8-afb6-8b1c50716a05.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_17_19612dbb-e8fc-44d4-b0ce-e99ce4af1e9c.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_Lifestyle_friends1_003340df-2089-40f3-8d40-6bdb8b8577a7.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/City_Lifestyle_friends2_f1ca0622-1c74-4755-b5a3-8ef1ac6c3f71.png?v=1745767764&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_a7735387-ccb7-40d8-937b-9d0d2728939a.png?v=1744005671&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_1.png?v=1744005950&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_2.png?v=1744005982&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_3.png?v=1744006016&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_4.png?v=1744006050&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Burgundy_Red_Right_Side.png?v=1732295113&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Burgundy_Red_Right_Angle_9d2919f6-4a01-4cbc-9a98-df703f7f6b42.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_7.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_11_e1719636-debe-4e91-9941-abd9359910f9.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_21_1f98896f-bd5d-41c0-9b6f-c62c0d1b2d4b.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_10_3b33a795-bad6-4e3c-8e6b-60b23f74ace0.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_15_05bf7785-e47a-42f8-afb6-8b1c50716a05.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_5_Plus_ST_Charcoal_Detail_17_19612dbb-e8fc-44d4-b0ce-e99ce4af1e9c.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_Lifestyle_friends1_003340df-2089-40f3-8d40-6bdb8b8577a7.png?v=1745767764&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/City_Lifestyle_friends2_f1ca0622-1c74-4755-b5a3-8ef1ac6c3f71.png?v=1745767764&width=150']",Rad Power Bikes (US),radcity-plus-electric-commuter-bike,en-US,https://www.radpowerbikes.com/products/radcity-plus-electric-commuter-bike,2025-05-23T02:19:37.796536
RadRover™ 6 Plus Electric Fat Tire Bike,1599.0,,"['https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Steelhead_Green_Right_Side_2.png?v=1725580577&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Steelhead_Green_Right_Angle_11af7d6f-7ecd-47b1-b45f-274c27c20797.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_1_221b879a-f5b2-4b17-9711-242cfa81e264.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_3.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_14.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_15.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_16_58f34154-f3a7-4c20-a0c5-e68fc9c0c8ad.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_1.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_3.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_4.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_6.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_a7735387-ccb7-40d8-937b-9d0d2728939a.png?v=1744005671&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_1.png?v=1744005950&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_2.png?v=1744005982&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_3.png?v=1744006016&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_4.png?v=1744006050&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Steelhead_Green_Right_Side_2.png?v=1725580577&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Steelhead_Green_Right_Angle_11af7d6f-7ecd-47b1-b45f-274c27c20797.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_1_221b879a-f5b2-4b17-9711-242cfa81e264.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_3.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_14.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_15.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_16_58f34154-f3a7-4c20-a0c5-e68fc9c0c8ad.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_1.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_3.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_4.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_6.png?v=1745767783&width=150']","['https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Steelhead_Green_Right_Side_2.png?v=1725580577&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Steelhead_Green_Right_Angle_11af7d6f-7ecd-47b1-b45f-274c27c20797.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_1_221b879a-f5b2-4b17-9711-242cfa81e264.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_3.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_14.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_15.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_16_58f34154-f3a7-4c20-a0c5-e68fc9c0c8ad.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_1.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_3.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_4.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_6.png?v=1745767783&width=50', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_a7735387-ccb7-40d8-937b-9d0d2728939a.png?v=1744005671&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_1.png?v=1744005950&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_2.png?v=1744005982&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_3.png?v=1744006016&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Frame_4.png?v=1744006050&width=30', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Steelhead_Green_Right_Side_2.png?v=1725580577&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Steelhead_Green_Right_Angle_11af7d6f-7ecd-47b1-b45f-274c27c20797.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_1_221b879a-f5b2-4b17-9711-242cfa81e264.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_3.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_14.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_15.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/Rover_6_Plus_ST_Charcoal_Detail_16_58f34154-f3a7-4c20-a0c5-e68fc9c0c8ad.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_1.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_3.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_4.png?v=1745767783&width=150', 'https://www.radpowerbikes.com/cdn/shop/files/strict_Rover_Lifestyle_6.png?v=1745767783&width=150']",Rad Power Bikes (US),radrover-plus-electric-fat-tire-bike,en-US,https://www.radpowerbikes.com/products/radrover-plus-electric-fat-tire-bike,2025-05-23T02:19:39.848994
