name,price,description,images,original_images,website,product_id,language,url,crawl_date
ENGWE Y400,479.0,750W 40 km Range E-Scooter,"['https://engwe-bikes.com/cdn/shop/files/1_b2cc5b21-48fc-4186-bd49-1ef21deadf36_{width}x.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/1_b2cc5b21-48fc-4186-bd49-1ef21deadf36_1024x1024.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/5_8d322de0-753c-4e6a-b5d8-b0614253113a_{width}x.jpg?v=1735283831', 'https://engwe-bikes.com/cdn/shop/files/5_8d322de0-753c-4e6a-b5d8-b0614253113a_1024x1024.jpg?v=1735283831', 'https://engwe-bikes.com/cdn/shop/files/2_ee2aee2c-f472-497b-b677-51592b82b8c3_{width}x.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/2_ee2aee2c-f472-497b-b677-51592b82b8c3_1024x1024.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/3_764ffaf9-8e12-4948-8e00-b20bc4b932dd_{width}x.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/3_764ffaf9-8e12-4948-8e00-b20bc4b932dd_1024x1024.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/4_3c0e118e-a1f9-44b9-976d-f5ed0559f0f5_{width}x.jpg?v=1735283831', 'https://engwe-bikes.com/cdn/shop/files/4_3c0e118e-a1f9-44b9-976d-f5ed0559f0f5_1024x1024.jpg?v=1735283831', 'https://engwe-bikes.com/cdn/shop/files/6_29b222b2-42f3-4c82-a4b7-c7d72c92db03_{width}x.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/6_29b222b2-42f3-4c82-a4b7-c7d72c92db03_1024x1024.jpg?v=1735283830']","['https://engwe-bikes.com/cdn/shop/files/1_b2cc5b21-48fc-4186-bd49-1ef21deadf36_{width}x.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/1_b2cc5b21-48fc-4186-bd49-1ef21deadf36_1024x1024.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/5_8d322de0-753c-4e6a-b5d8-b0614253113a_{width}x.jpg?v=1735283831', 'https://engwe-bikes.com/cdn/shop/files/5_8d322de0-753c-4e6a-b5d8-b0614253113a_1024x1024.jpg?v=1735283831', 'https://engwe-bikes.com/cdn/shop/files/2_ee2aee2c-f472-497b-b677-51592b82b8c3_{width}x.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/2_ee2aee2c-f472-497b-b677-51592b82b8c3_1024x1024.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/3_764ffaf9-8e12-4948-8e00-b20bc4b932dd_{width}x.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/3_764ffaf9-8e12-4948-8e00-b20bc4b932dd_1024x1024.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/4_3c0e118e-a1f9-44b9-976d-f5ed0559f0f5_{width}x.jpg?v=1735283831', 'https://engwe-bikes.com/cdn/shop/files/4_3c0e118e-a1f9-44b9-976d-f5ed0559f0f5_1024x1024.jpg?v=1735283831', 'https://engwe-bikes.com/cdn/shop/files/6_29b222b2-42f3-4c82-a4b7-c7d72c92db03_{width}x.jpg?v=1735283830', 'https://engwe-bikes.com/cdn/shop/files/6_29b222b2-42f3-4c82-a4b7-c7d72c92db03_1024x1024.jpg?v=1735283830']",Engwe US,engwe-y400,en-US,https://engwe-bikes.com/collections/all-ebikes/products/engwe-y400,2025-05-23T02:18:14.203606
L20 (Battery Pack),1249.98,L20 + 1 EXTRA BATTERY,"['https://engwe-bikes.com/cdn/shop/files/L20-1_019e1086-1a4e-4b80-b620-e40a50991b58_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-1_019e1086-1a4e-4b80-b620-e40a50991b58_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20_c7250cab-0ec3-48f0-9724-5d2f01185cbf_{width}x.jpg?v=1724667836', 'https://engwe-bikes.com/cdn/shop/files/L20_c7250cab-0ec3-48f0-9724-5d2f01185cbf_1024x1024.jpg?v=1724667836', 'https://engwe-bikes.com/cdn/shop/files/L20-2_3c99e070-53ba-4063-adba-7cd8b4a0ab77_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-2_3c99e070-53ba-4063-adba-7cd8b4a0ab77_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_091b4ec3-7fa4-4d0a-88ef-5c4c1521e934_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_091b4ec3-7fa4-4d0a-88ef-5c4c1521e934_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-4_b4e889de-3aa7-4cb5-aab8-12d351fc7809_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-4_b4e889de-3aa7-4cb5-aab8-12d351fc7809_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-1_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-1_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-2_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-2_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-4_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-4_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_18767b74-fec8-4d42-a3dd-335ab7674c3f_{width}x.jpg?v=1707126652', 'https://engwe-bikes.com/cdn/shop/files/L20-3_18767b74-fec8-4d42-a3dd-335ab7674c3f_1024x1024.jpg?v=1707126652']","['https://engwe-bikes.com/cdn/shop/files/L20-1_019e1086-1a4e-4b80-b620-e40a50991b58_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-1_019e1086-1a4e-4b80-b620-e40a50991b58_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20_c7250cab-0ec3-48f0-9724-5d2f01185cbf_{width}x.jpg?v=1724667836', 'https://engwe-bikes.com/cdn/shop/files/L20_c7250cab-0ec3-48f0-9724-5d2f01185cbf_1024x1024.jpg?v=1724667836', 'https://engwe-bikes.com/cdn/shop/files/L20-2_3c99e070-53ba-4063-adba-7cd8b4a0ab77_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-2_3c99e070-53ba-4063-adba-7cd8b4a0ab77_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_091b4ec3-7fa4-4d0a-88ef-5c4c1521e934_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_091b4ec3-7fa4-4d0a-88ef-5c4c1521e934_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-4_b4e889de-3aa7-4cb5-aab8-12d351fc7809_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-4_b4e889de-3aa7-4cb5-aab8-12d351fc7809_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-1_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-1_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-2_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-2_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-4_{width}x.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-4_1024x1024.jpg?v=1707126289', 'https://engwe-bikes.com/cdn/shop/files/L20-3_18767b74-fec8-4d42-a3dd-335ab7674c3f_{width}x.jpg?v=1707126652', 'https://engwe-bikes.com/cdn/shop/files/L20-3_18767b74-fec8-4d42-a3dd-335ab7674c3f_1024x1024.jpg?v=1707126652']",Engwe US,l20-battery-pack,en-US,https://engwe-bikes.com/collections/all-ebikes/products/l20-battery-pack,2025-05-23T02:18:15.702527
ENGWE L20 2.0,799.0,750W 75N.m 68 Miles Step-Thru Utility E-bike（Front Basket Excluded）,"['https://engwe-bikes.com/cdn/shop/files/2_a8f3a258-a57c-4e49-9e71-0265d88cc1a2_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_a8f3a258-a57c-4e49-9e71-0265d88cc1a2_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/L20_a3d03e36-d6bc-4a77-a351-06b7a345e2aa_{width}x.jpg?v=1738984917', 'https://engwe-bikes.com/cdn/shop/files/L20_a3d03e36-d6bc-4a77-a351-06b7a345e2aa_1024x1024.jpg?v=1738984917', 'https://engwe-bikes.com/cdn/shop/files/1_5117d2c0-38aa-4096-977f-79b9b2391f9f_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/1_5117d2c0-38aa-4096-977f-79b9b2391f9f_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/3_888d9161-d18d-476b-b8a6-b426e6471949_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/3_888d9161-d18d-476b-b8a6-b426e6471949_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/4_1de73e62-727d-4237-ab62-be38359d382f_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/4_1de73e62-727d-4237-ab62-be38359d382f_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_d63ddc93-985d-4924-8e1a-8866ca15c777_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_d63ddc93-985d-4924-8e1a-8866ca15c777_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/1_69be3c15-d232-425b-829a-a3a6ef46f64d_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/1_69be3c15-d232-425b-829a-a3a6ef46f64d_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/3_143260b7-8647-4f1b-9f5c-898a7ea7c11c_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/3_143260b7-8647-4f1b-9f5c-898a7ea7c11c_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/4_0ee76c87-1aac-43cc-bf00-00d869355e82_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/4_0ee76c87-1aac-43cc-bf00-00d869355e82_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_a7f9775d-43d6-4918-a18d-2003f487fdd5_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_a7f9775d-43d6-4918-a18d-2003f487fdd5_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/1_26ee4ddc-c043-43c5-9ae0-ffb323799c44_{width}x.jpg?v=1738984539', 'https://engwe-bikes.com/cdn/shop/files/1_26ee4ddc-c043-43c5-9ae0-ffb323799c44_1024x1024.jpg?v=1738984539', 'https://engwe-bikes.com/cdn/shop/files/3_d472c0a5-b6b3-45c1-af22-c9ebdaa29fcd_{width}x.jpg?v=1738984538', 'https://engwe-bikes.com/cdn/shop/files/3_d472c0a5-b6b3-45c1-af22-c9ebdaa29fcd_1024x1024.jpg?v=1738984538', 'https://engwe-bikes.com/cdn/shop/files/4_acc4c3e6-dcf6-4491-a541-c1311f85c926_{width}x.jpg?v=1738984538', 'https://engwe-bikes.com/cdn/shop/files/4_acc4c3e6-dcf6-4491-a541-c1311f85c926_1024x1024.jpg?v=1738984538']","['https://engwe-bikes.com/cdn/shop/files/2_a8f3a258-a57c-4e49-9e71-0265d88cc1a2_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_a8f3a258-a57c-4e49-9e71-0265d88cc1a2_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/L20_a3d03e36-d6bc-4a77-a351-06b7a345e2aa_{width}x.jpg?v=1738984917', 'https://engwe-bikes.com/cdn/shop/files/L20_a3d03e36-d6bc-4a77-a351-06b7a345e2aa_1024x1024.jpg?v=1738984917', 'https://engwe-bikes.com/cdn/shop/files/1_5117d2c0-38aa-4096-977f-79b9b2391f9f_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/1_5117d2c0-38aa-4096-977f-79b9b2391f9f_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/3_888d9161-d18d-476b-b8a6-b426e6471949_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/3_888d9161-d18d-476b-b8a6-b426e6471949_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/4_1de73e62-727d-4237-ab62-be38359d382f_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/4_1de73e62-727d-4237-ab62-be38359d382f_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_d63ddc93-985d-4924-8e1a-8866ca15c777_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_d63ddc93-985d-4924-8e1a-8866ca15c777_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/1_69be3c15-d232-425b-829a-a3a6ef46f64d_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/1_69be3c15-d232-425b-829a-a3a6ef46f64d_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/3_143260b7-8647-4f1b-9f5c-898a7ea7c11c_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/3_143260b7-8647-4f1b-9f5c-898a7ea7c11c_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/4_0ee76c87-1aac-43cc-bf00-00d869355e82_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/4_0ee76c87-1aac-43cc-bf00-00d869355e82_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_a7f9775d-43d6-4918-a18d-2003f487fdd5_{width}x.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/2_a7f9775d-43d6-4918-a18d-2003f487fdd5_1024x1024.jpg?v=1738984544', 'https://engwe-bikes.com/cdn/shop/files/1_26ee4ddc-c043-43c5-9ae0-ffb323799c44_{width}x.jpg?v=1738984539', 'https://engwe-bikes.com/cdn/shop/files/1_26ee4ddc-c043-43c5-9ae0-ffb323799c44_1024x1024.jpg?v=1738984539', 'https://engwe-bikes.com/cdn/shop/files/3_d472c0a5-b6b3-45c1-af22-c9ebdaa29fcd_{width}x.jpg?v=1738984538', 'https://engwe-bikes.com/cdn/shop/files/3_d472c0a5-b6b3-45c1-af22-c9ebdaa29fcd_1024x1024.jpg?v=1738984538', 'https://engwe-bikes.com/cdn/shop/files/4_acc4c3e6-dcf6-4491-a541-c1311f85c926_{width}x.jpg?v=1738984538', 'https://engwe-bikes.com/cdn/shop/files/4_acc4c3e6-dcf6-4491-a541-c1311f85c926_1024x1024.jpg?v=1738984538']",Engwe US,l20-2-0,en-US,https://engwe-bikes.com/collections/all-ebikes/products/l20-2-0,2025-05-23T02:18:17.439358
