name,price,description,images,original_images,website,product_id,language,url,crawl_date
ENGWE M20,1199.0,1000W(Peak) 47 miles+47 miles Dual Suspension Long Range E-bike,"['https://engwe-bikes.com/cdn/shop/products/21_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/21_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/M20_8f77e3f4-c78e-4713-9f6d-a4f7266aa799_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/M20_8f77e3f4-c78e-4713-9f6d-a4f7266aa799_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/1.2_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/1.2_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/6391ace427ade714b70fb966024ae804_c32a4060-bcee-4ba8-ba59-ddba1cdb5b21_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/6391ace427ade714b70fb966024ae804_c32a4060-bcee-4ba8-ba59-ddba1cdb5b21_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/2_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/2_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/6_5041c876-97d1-4c76-a019-f377cbd06ea4_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/6_5041c876-97d1-4c76-a019-f377cbd06ea4_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/43.10_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/43.10_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/5_bfb82f05-7460-4958-92f0-3dda61529c00_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/5_bfb82f05-7460-4958-92f0-3dda61529c00_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/18_7d3025c0-d053-4605-af91-19454e779d93_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/18_7d3025c0-d053-4605-af91-19454e779d93_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/M20_c6e8f56e-b212-4d4f-8328-c772762047dd_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/M20_c6e8f56e-b212-4d4f-8328-c772762047dd_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/16_6311153c-e5e1-4082-994c-1605e6f7d420_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/16_6311153c-e5e1-4082-994c-1605e6f7d420_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/19_dac7fca0-8d57-48fa-b8fc-e9c29d86b71c_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/19_dac7fca0-8d57-48fa-b8fc-e9c29d86b71c_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/11_90ca8b6c-91c6-4da0-8bf8-e4d6295c34a3_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/11_90ca8b6c-91c6-4da0-8bf8-e4d6295c34a3_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/1_38a80140-a982-46e4-bdef-a90bee500ef8_{width}x.jpg?v=1724316352', 'https://engwe-bikes.com/cdn/shop/files/1_38a80140-a982-46e4-bdef-a90bee500ef8_1024x1024.jpg?v=1724316352', 'https://engwe-bikes.com/cdn/shop/products/12_2fe0884c-8f29-44ec-bce6-6e1b93c72501_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/12_2fe0884c-8f29-44ec-bce6-6e1b93c72501_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/1_658e85b1-4716-434b-a857-191219331124_{width}x.jpg?v=1724316351', 'https://engwe-bikes.com/cdn/shop/files/1_658e85b1-4716-434b-a857-191219331124_1024x1024.jpg?v=1724316351', 'https://engwe-bikes.com/cdn/shop/products/10_691181a8-9356-4d63-a1cd-424f0e3426b8_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/10_691181a8-9356-4d63-a1cd-424f0e3426b8_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/1_8da1497b-9ec2-44de-ae3d-69391415482f_{width}x.jpg?v=1724316351', 'https://engwe-bikes.com/cdn/shop/files/1_8da1497b-9ec2-44de-ae3d-69391415482f_1024x1024.jpg?v=1724316351', 'https://engwe-bikes.com/cdn/shop/products/6_1601a250-9c82-49c2-9d93-ed7c9936efb3_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/6_1601a250-9c82-49c2-9d93-ed7c9936efb3_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/8_4111dabc-dcbd-4166-8aab-d76f94cded97_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/8_4111dabc-dcbd-4166-8aab-d76f94cded97_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/7_b685ee48-262d-4265-a70b-29ae1b06044a_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/7_b685ee48-262d-4265-a70b-29ae1b06044a_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/1_5a908e82-517a-4f8a-a2b4-af33b4e5f8a4_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/1_5a908e82-517a-4f8a-a2b4-af33b4e5f8a4_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/2_e295bc10-62a7-4c08-aaad-9c0cbbdd64ee_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/2_e295bc10-62a7-4c08-aaad-9c0cbbdd64ee_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/M20_97347ca5-3e71-4663-b54c-e94c07c3c652_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_97347ca5-3e71-4663-b54c-e94c07c3c652_1024x1024.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_caff9454-3a53-44e8-b3d5-a8c3f267f421_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_caff9454-3a53-44e8-b3d5-a8c3f267f421_1024x1024.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_792eb949-f42c-4dc9-b7a2-c57a87d0841b_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_792eb949-f42c-4dc9-b7a2-c57a87d0841b_1024x1024.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_d957839a-7764-4ce2-ad18-c273451b0353_{width}x.jpg?v=1726708098', 'https://engwe-bikes.com/cdn/shop/files/M20_d957839a-7764-4ce2-ad18-c273451b0353_1024x1024.jpg?v=1726708098', 'https://engwe-bikes.com/cdn/shop/files/M20_b51fab5c-077f-4a0b-baee-0d94f689ddb8_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_b51fab5c-077f-4a0b-baee-0d94f689ddb8_1024x1024.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_73064de4-5dda-4f2a-ac46-3bb391557b32_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_73064de4-5dda-4f2a-ac46-3bb391557b32_1024x1024.jpg?v=1726708099']","['https://engwe-bikes.com/cdn/shop/products/21_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/21_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/M20_8f77e3f4-c78e-4713-9f6d-a4f7266aa799_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/M20_8f77e3f4-c78e-4713-9f6d-a4f7266aa799_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/1.2_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/1.2_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/6391ace427ade714b70fb966024ae804_c32a4060-bcee-4ba8-ba59-ddba1cdb5b21_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/6391ace427ade714b70fb966024ae804_c32a4060-bcee-4ba8-ba59-ddba1cdb5b21_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/2_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/2_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/6_5041c876-97d1-4c76-a019-f377cbd06ea4_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/6_5041c876-97d1-4c76-a019-f377cbd06ea4_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/43.10_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/43.10_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/5_bfb82f05-7460-4958-92f0-3dda61529c00_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/5_bfb82f05-7460-4958-92f0-3dda61529c00_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/18_7d3025c0-d053-4605-af91-19454e779d93_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/18_7d3025c0-d053-4605-af91-19454e779d93_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/M20_c6e8f56e-b212-4d4f-8328-c772762047dd_{width}x.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/M20_c6e8f56e-b212-4d4f-8328-c772762047dd_1024x1024.jpg?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/16_6311153c-e5e1-4082-994c-1605e6f7d420_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/16_6311153c-e5e1-4082-994c-1605e6f7d420_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/19_dac7fca0-8d57-48fa-b8fc-e9c29d86b71c_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/19_dac7fca0-8d57-48fa-b8fc-e9c29d86b71c_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/11_90ca8b6c-91c6-4da0-8bf8-e4d6295c34a3_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/11_90ca8b6c-91c6-4da0-8bf8-e4d6295c34a3_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/1_38a80140-a982-46e4-bdef-a90bee500ef8_{width}x.jpg?v=1724316352', 'https://engwe-bikes.com/cdn/shop/files/1_38a80140-a982-46e4-bdef-a90bee500ef8_1024x1024.jpg?v=1724316352', 'https://engwe-bikes.com/cdn/shop/products/12_2fe0884c-8f29-44ec-bce6-6e1b93c72501_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/12_2fe0884c-8f29-44ec-bce6-6e1b93c72501_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/1_658e85b1-4716-434b-a857-191219331124_{width}x.jpg?v=1724316351', 'https://engwe-bikes.com/cdn/shop/files/1_658e85b1-4716-434b-a857-191219331124_1024x1024.jpg?v=1724316351', 'https://engwe-bikes.com/cdn/shop/products/10_691181a8-9356-4d63-a1cd-424f0e3426b8_{width}x.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/products/10_691181a8-9356-4d63-a1cd-424f0e3426b8_1024x1024.png?v=1724667976', 'https://engwe-bikes.com/cdn/shop/files/1_8da1497b-9ec2-44de-ae3d-69391415482f_{width}x.jpg?v=1724316351', 'https://engwe-bikes.com/cdn/shop/files/1_8da1497b-9ec2-44de-ae3d-69391415482f_1024x1024.jpg?v=1724316351', 'https://engwe-bikes.com/cdn/shop/products/6_1601a250-9c82-49c2-9d93-ed7c9936efb3_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/6_1601a250-9c82-49c2-9d93-ed7c9936efb3_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/8_4111dabc-dcbd-4166-8aab-d76f94cded97_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/8_4111dabc-dcbd-4166-8aab-d76f94cded97_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/7_b685ee48-262d-4265-a70b-29ae1b06044a_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/products/7_b685ee48-262d-4265-a70b-29ae1b06044a_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/1_5a908e82-517a-4f8a-a2b4-af33b4e5f8a4_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/1_5a908e82-517a-4f8a-a2b4-af33b4e5f8a4_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/2_e295bc10-62a7-4c08-aaad-9c0cbbdd64ee_{width}x.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/2_e295bc10-62a7-4c08-aaad-9c0cbbdd64ee_1024x1024.png?v=1724316452', 'https://engwe-bikes.com/cdn/shop/files/M20_97347ca5-3e71-4663-b54c-e94c07c3c652_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_97347ca5-3e71-4663-b54c-e94c07c3c652_1024x1024.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_caff9454-3a53-44e8-b3d5-a8c3f267f421_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_caff9454-3a53-44e8-b3d5-a8c3f267f421_1024x1024.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_792eb949-f42c-4dc9-b7a2-c57a87d0841b_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_792eb949-f42c-4dc9-b7a2-c57a87d0841b_1024x1024.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_d957839a-7764-4ce2-ad18-c273451b0353_{width}x.jpg?v=1726708098', 'https://engwe-bikes.com/cdn/shop/files/M20_d957839a-7764-4ce2-ad18-c273451b0353_1024x1024.jpg?v=1726708098', 'https://engwe-bikes.com/cdn/shop/files/M20_b51fab5c-077f-4a0b-baee-0d94f689ddb8_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_b51fab5c-077f-4a0b-baee-0d94f689ddb8_1024x1024.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_73064de4-5dda-4f2a-ac46-3bb391557b32_{width}x.jpg?v=1726708099', 'https://engwe-bikes.com/cdn/shop/files/M20_73064de4-5dda-4f2a-ac46-3bb391557b32_1024x1024.jpg?v=1726708099']",Engwe US,m20,en-US,https://engwe-bikes.com/collections/all-ebikes/products/m20,2025-05-22T23:39:54.341976
